forecast_date,target,target_end_date,location,type,quantile,value
2021-11-01,2 day ahead inc hosp,2021-11-03,47,quantile,0.01,50.03528880820762
2021-11-01,3 day ahead inc hosp,2021-11-04,47,quantile,0.01,51.16625076343228
2021-11-01,4 day ahead inc hosp,2021-11-05,47,quantile,0.01,50.16831445769698
2021-11-01,5 day ahead inc hosp,2021-11-06,47,quantile,0.01,27.352409886069562
2021-11-01,6 day ahead inc hosp,2021-11-07,47,quantile,0.01,49.58612396237678
2021-11-01,7 day ahead inc hosp,2021-11-08,47,quantile,0.01,40.24614050393458
2021-11-01,1 day ahead inc hosp,2021-11-02,27,quantile,0.01,68.36076644185493
2021-11-01,2 day ahead inc hosp,2021-11-03,27,quantile,0.01,72.21563641973445
2021-11-01,3 day ahead inc hosp,2021-11-04,27,quantile,0.01,69.69025408990163
2021-11-01,4 day ahead inc hosp,2021-11-05,27,quantile,0.01,71.68056629437274
2021-11-01,5 day ahead inc hosp,2021-11-06,27,quantile,0.01,47.215078896593276
2021-11-01,6 day ahead inc hosp,2021-11-07,27,quantile,0.01,69.09096653968595
2021-11-01,7 day ahead inc hosp,2021-11-08,27,quantile,0.01,53.171464665932355
2021-11-01,1 day ahead inc hosp,2021-11-02,55,quantile,0.01,85.84115206055526
2021-11-01,2 day ahead inc hosp,2021-11-03,55,quantile,0.01,92.22316651518153
2021-11-01,3 day ahead inc hosp,2021-11-04,55,quantile,0.01,87.13129728577091
2021-11-01,4 day ahead inc hosp,2021-11-05,55,quantile,0.01,88.69829073622994
2021-11-01,5 day ahead inc hosp,2021-11-06,55,quantile,0.01,62.69673932980331
2021-11-01,6 day ahead inc hosp,2021-11-07,55,quantile,0.01,87.4235455909079
2021-11-01,7 day ahead inc hosp,2021-11-08,55,quantile,0.01,67.81999740707047
2021-11-01,1 day ahead inc hosp,2021-11-02,01,quantile,0.01,45.70182623271174
2021-11-01,2 day ahead inc hosp,2021-11-03,01,quantile,0.01,46.61728096979785
2021-11-01,3 day ahead inc hosp,2021-11-04,01,quantile,0.01,45.950360329137574
2021-11-01,4 day ahead inc hosp,2021-11-05,01,quantile,0.01,46.2604877443474
2021-11-01,5 day ahead inc hosp,2021-11-06,01,quantile,0.01,27.337640460123698
2021-11-01,6 day ahead inc hosp,2021-11-07,01,quantile,0.01,45.16162091025789
2021-11-01,7 day ahead inc hosp,2021-11-08,01,quantile,0.01,35.44886798087742
2021-11-01,1 day ahead inc hosp,2021-11-02,50,quantile,0.025,5.326173777909308
2021-11-01,2 day ahead inc hosp,2021-11-03,50,quantile,0.025,5.211726310893616
2021-11-01,3 day ahead inc hosp,2021-11-04,50,quantile,0.025,4.989549947705578
2021-11-01,4 day ahead inc hosp,2021-11-05,50,quantile,0.025,5.416125712562872
2021-11-01,5 day ahead inc hosp,2021-11-06,50,quantile,0.025,5.52451678781758
2021-11-01,6 day ahead inc hosp,2021-11-07,50,quantile,0.025,4.949337849507863
2021-11-01,7 day ahead inc hosp,2021-11-08,50,quantile,0.025,5.3419107184858925
2021-11-01,1 day ahead inc hosp,2021-11-02,56,quantile,0.025,27.125267314889992
2021-11-01,2 day ahead inc hosp,2021-11-03,56,quantile,0.025,23.818525299015754
2021-11-01,3 day ahead inc hosp,2021-11-04,56,quantile,0.025,25.97022286946052
2021-11-01,4 day ahead inc hosp,2021-11-05,56,quantile,0.025,25.061540026545543
2021-11-01,5 day ahead inc hosp,2021-11-06,56,quantile,0.025,24.864935859075423
2021-11-01,6 day ahead inc hosp,2021-11-07,56,quantile,0.025,25.635280442350943
2021-11-01,7 day ahead inc hosp,2021-11-08,56,quantile,0.025,25.6819875359603
2021-11-01,1 day ahead inc hosp,2021-11-02,33,quantile,0.025,11.584789624910107
2021-11-01,2 day ahead inc hosp,2021-11-03,33,quantile,0.025,11.415758812566265
2021-11-01,3 day ahead inc hosp,2021-11-04,33,quantile,0.025,11.012561930075393
2021-11-01,4 day ahead inc hosp,2021-11-05,33,quantile,0.025,11.86394151197972
2021-11-01,5 day ahead inc hosp,2021-11-06,33,quantile,0.025,12.006449527686149
2021-11-01,6 day ahead inc hosp,2021-11-07,33,quantile,0.025,10.791865323125723
2021-11-01,7 day ahead inc hosp,2021-11-08,33,quantile,0.025,11.697642920016158
2021-11-01,1 day ahead inc hosp,2021-11-02,44,quantile,0.025,6.223718857742243
2021-11-01,2 day ahead inc hosp,2021-11-03,44,quantile,0.025,5.9847688449706675
2021-11-01,3 day ahead inc hosp,2021-11-04,44,quantile,0.025,6.043482645748273
2021-11-01,4 day ahead inc hosp,2021-11-05,44,quantile,0.025,5.8502041851069455
2021-11-01,5 day ahead inc hosp,2021-11-06,44,quantile,0.025,6.33456720676092
2021-11-01,6 day ahead inc hosp,2021-11-07,44,quantile,0.025,5.896168531198243
2021-11-01,7 day ahead inc hosp,2021-11-08,44,quantile,0.025,6.2674700259514875
2021-11-01,1 day ahead inc hosp,2021-11-02,32,quantile,0.025,37.57815217652321
2021-11-01,2 day ahead inc hosp,2021-11-03,32,quantile,0.025,37.33764735257944
2021-11-01,3 day ahead inc hosp,2021-11-04,32,quantile,0.025,34.97842033232311
2021-11-01,4 day ahead inc hosp,2021-11-05,32,quantile,0.025,40.22395536873315
2021-11-01,5 day ahead inc hosp,2021-11-06,32,quantile,0.025,39.93467542325363
2021-11-01,6 day ahead inc hosp,2021-11-07,32,quantile,0.025,34.817146792495514
2021-11-01,7 day ahead inc hosp,2021-11-08,32,quantile,0.025,37.23655957322073
2021-11-01,1 day ahead inc hosp,2021-11-02,37,quantile,0.025,85.78801146289508
2021-11-01,2 day ahead inc hosp,2021-11-03,37,quantile,0.025,88.26909347206961
2021-11-01,3 day ahead inc hosp,2021-11-04,37,quantile,0.025,83.70840693651489
2021-11-01,4 day ahead inc hosp,2021-11-05,37,quantile,0.025,87.41730401213015
2021-11-01,5 day ahead inc hosp,2021-11-06,37,quantile,0.025,92.44171131819414
2021-11-01,6 day ahead inc hosp,2021-11-07,37,quantile,0.025,80.7879386336771
2021-11-01,7 day ahead inc hosp,2021-11-08,37,quantile,0.025,84.42536352984841
2021-11-01,1 day ahead inc hosp,2021-11-02,38,quantile,0.025,21.260503810295194
2021-11-01,2 day ahead inc hosp,2021-11-03,38,quantile,0.025,19.581183087838888
2021-11-01,3 day ahead inc hosp,2021-11-04,38,quantile,0.025,19.83171560821454
2021-11-01,4 day ahead inc hosp,2021-11-05,38,quantile,0.025,21.713177071826962
2021-11-01,5 day ahead inc hosp,2021-11-06,38,quantile,0.025,20.567557563768013
2021-11-01,6 day ahead inc hosp,2021-11-07,38,quantile,0.025,19.264900034476682
2021-11-01,7 day ahead inc hosp,2021-11-08,38,quantile,0.025,20.330432634594377
2021-11-01,1 day ahead inc hosp,2021-11-02,23,quantile,0.025,14.201111968643325
2021-11-01,2 day ahead inc hosp,2021-11-03,23,quantile,0.025,13.806160940985862
2021-11-01,3 day ahead inc hosp,2021-11-04,23,quantile,0.025,13.094285570810957
2021-11-01,4 day ahead inc hosp,2021-11-05,23,quantile,0.025,14.875136303823044
2021-11-01,5 day ahead inc hosp,2021-11-06,23,quantile,0.025,14.748401327416437
2021-11-01,6 day ahead inc hosp,2021-11-07,23,quantile,0.025,13.060899100425624
2021-11-01,7 day ahead inc hosp,2021-11-08,23,quantile,0.025,14.194507454573278
2021-11-01,1 day ahead inc hosp,2021-11-02,26,quantile,0.025,153.2788865699286
2021-11-01,2 day ahead inc hosp,2021-11-03,26,quantile,0.025,145.72696318227432
2021-11-01,3 day ahead inc hosp,2021-11-04,26,quantile,0.025,138.029852637127
2021-11-01,4 day ahead inc hosp,2021-11-05,26,quantile,0.025,164.80247809651596
2021-11-01,5 day ahead inc hosp,2021-11-06,26,quantile,0.025,156.682790956027
2021-11-01,6 day ahead inc hosp,2021-11-07,26,quantile,0.025,138.17426881753997
2021-11-01,7 day ahead inc hosp,2021-11-08,26,quantile,0.025,151.49845702568004
2021-11-01,1 day ahead inc hosp,2021-11-02,10,quantile,0.025,10.071641374130975
2021-11-01,2 day ahead inc hosp,2021-11-03,10,quantile,0.025,9.797181357814537
2021-11-01,3 day ahead inc hosp,2021-11-04,10,quantile,0.025,9.46806381692581
2021-11-01,4 day ahead inc hosp,2021-11-05,10,quantile,0.025,10.459657176313721
2021-11-01,5 day ahead inc hosp,2021-11-06,10,quantile,0.025,10.385591316525904
2021-11-01,6 day ahead inc hosp,2021-11-07,10,quantile,0.025,9.273636098376127
2021-11-01,7 day ahead inc hosp,2021-11-08,10,quantile,0.025,10.08521869635412
2021-11-01,1 day ahead inc hosp,2021-11-02,35,quantile,0.025,42.9361272876698
2021-11-01,2 day ahead inc hosp,2021-11-03,35,quantile,0.025,39.80626998966214
2021-11-01,3 day ahead inc hosp,2021-11-04,35,quantile,0.025,37.588924634191045
2021-11-01,4 day ahead inc hosp,2021-11-05,35,quantile,0.025,46.533888266760215
2021-11-01,5 day ahead inc hosp,2021-11-06,35,quantile,0.025,43.77645071535331
2021-11-01,6 day ahead inc hosp,2021-11-07,35,quantile,0.025,38.17228218854457
2021-11-01,7 day ahead inc hosp,2021-11-08,35,quantile,0.025,41.674166996951335
2021-11-01,1 day ahead inc hosp,2021-11-02,25,quantile,0.025,42.159165015629675
2021-11-01,2 day ahead inc hosp,2021-11-03,25,quantile,0.025,40.430249822380354
2021-11-01,3 day ahead inc hosp,2021-11-04,25,quantile,0.025,40.46904252549648
2021-11-01,4 day ahead inc hosp,2021-11-05,25,quantile,0.025,40.02128691997345
2021-11-01,5 day ahead inc hosp,2021-11-06,25,quantile,0.025,42.83764828159195
2021-11-01,6 day ahead inc hosp,2021-11-07,25,quantile,0.025,39.94636920679216
2021-11-01,7 day ahead inc hosp,2021-11-08,25,quantile,0.025,42.53728271713479
2021-11-01,1 day ahead inc hosp,2021-11-02,16,quantile,0.025,28.920059137185806
2021-11-01,2 day ahead inc hosp,2021-11-03,16,quantile,0.025,27.075603024172796
2021-11-01,3 day ahead inc hosp,2021-11-04,16,quantile,0.025,27.329827192787945
2021-11-01,4 day ahead inc hosp,2021-11-05,16,quantile,0.025,29.866490831194522
2021-11-01,5 day ahead inc hosp,2021-11-06,16,quantile,0.025,28.32675019196964
2021-11-01,6 day ahead inc hosp,2021-11-07,16,quantile,0.025,25.972215658723208
2021-11-01,7 day ahead inc hosp,2021-11-08,16,quantile,0.025,28.17262825131902
2021-11-01,1 day ahead inc hosp,2021-11-02,28,quantile,0.025,18.76131172300908
2021-11-01,2 day ahead inc hosp,2021-11-03,28,quantile,0.025,18.148853459671653
2021-11-01,3 day ahead inc hosp,2021-11-04,28,quantile,0.025,18.171044506002655
2021-11-01,4 day ahead inc hosp,2021-11-05,28,quantile,0.025,17.89271860547792
2021-11-01,5 day ahead inc hosp,2021-11-06,28,quantile,0.025,19.220466638284854
2021-11-01,6 day ahead inc hosp,2021-11-07,28,quantile,0.025,17.81835058742243
2021-11-01,7 day ahead inc hosp,2021-11-08,28,quantile,0.025,18.916624688329026
2021-11-01,1 day ahead inc hosp,2021-11-02,40,quantile,0.025,46.4393851873948
2021-11-01,2 day ahead inc hosp,2021-11-03,40,quantile,0.025,44.36986529373181
2021-11-01,3 day ahead inc hosp,2021-11-04,40,quantile,0.025,43.637548337825415
2021-11-01,4 day ahead inc hosp,2021-11-05,40,quantile,0.025,48.52900727330646
2021-11-01,5 day ahead inc hosp,2021-11-06,40,quantile,0.025,47.37023324609723
2021-11-01,6 day ahead inc hosp,2021-11-07,40,quantile,0.025,42.805502793527175
2021-11-01,7 day ahead inc hosp,2021-11-08,40,quantile,0.025,46.78492255233037
2021-11-01,1 day ahead inc hosp,2021-11-02,30,quantile,0.025,83.59928420091465
2021-11-01,2 day ahead inc hosp,2021-11-03,30,quantile,0.025,70.53781701211912
2021-11-01,3 day ahead inc hosp,2021-11-04,30,quantile,0.025,74.56777574184842
2021-11-01,4 day ahead inc hosp,2021-11-05,30,quantile,0.025,64.23876698008685
2021-11-01,5 day ahead inc hosp,2021-11-06,30,quantile,0.025,70.89222507031549
2021-11-01,6 day ahead inc hosp,2021-11-07,30,quantile,0.025,75.55581050199433
2021-11-01,7 day ahead inc hosp,2021-11-08,30,quantile,0.025,75.22173125551889
2021-11-01,1 day ahead inc hosp,2021-11-02,20,quantile,0.025,30.115147078777433
2021-11-01,2 day ahead inc hosp,2021-11-03,20,quantile,0.025,28.949386219832768
2021-11-01,3 day ahead inc hosp,2021-11-04,20,quantile,0.025,27.818107331244807
2021-11-01,4 day ahead inc hosp,2021-11-05,20,quantile,0.025,31.29806002129244
2021-11-01,5 day ahead inc hosp,2021-11-06,20,quantile,0.025,30.89135294500897
2021-11-01,6 day ahead inc hosp,2021-11-07,20,quantile,0.025,27.77313497114398
2021-11-01,7 day ahead inc hosp,2021-11-08,20,quantile,0.025,30.36524508240615
2021-11-01,1 day ahead inc hosp,2021-11-02,19,quantile,0.025,40.17872344731684
2021-11-01,2 day ahead inc hosp,2021-11-03,19,quantile,0.025,38.93064031211122
2021-11-01,3 day ahead inc hosp,2021-11-04,19,quantile,0.025,36.44413732907621
2021-11-01,4 day ahead inc hosp,2021-11-05,19,quantile,0.025,42.956835593922584
2021-11-01,5 day ahead inc hosp,2021-11-06,19,quantile,0.025,41.60006919752622
2021-11-01,6 day ahead inc hosp,2021-11-07,19,quantile,0.025,36.69754012657414
2021-11-01,7 day ahead inc hosp,2021-11-08,19,quantile,0.025,40.09483028399226
2021-11-01,1 day ahead inc hosp,2021-11-02,46,quantile,0.025,18.182468113630076
2021-11-01,2 day ahead inc hosp,2021-11-03,46,quantile,0.025,17.025699511189625
2021-11-01,3 day ahead inc hosp,2021-11-04,46,quantile,0.025,16.41523802560499
2021-11-01,4 day ahead inc hosp,2021-11-05,46,quantile,0.025,19.515854062997555
2021-11-01,5 day ahead inc hosp,2021-11-06,46,quantile,0.025,18.659837900860335
2021-11-01,6 day ahead inc hosp,2021-11-07,46,quantile,0.025,16.362157021426444
2021-11-01,7 day ahead inc hosp,2021-11-08,46,quantile,0.025,17.568815639405948
2021-11-01,1 day ahead inc hosp,2021-11-02,22,quantile,0.025,25.518361469983716
2021-11-01,2 day ahead inc hosp,2021-11-03,22,quantile,0.025,24.290259204055978
2021-11-01,3 day ahead inc hosp,2021-11-04,22,quantile,0.025,25.06175471612383
2021-11-01,4 day ahead inc hosp,2021-11-05,22,quantile,0.025,23.36066365097587
2021-11-01,5 day ahead inc hosp,2021-11-06,22,quantile,0.025,25.68115567016535
2021-11-01,6 day ahead inc hosp,2021-11-07,22,quantile,0.025,24.349306785186528
2021-11-01,7 day ahead inc hosp,2021-11-08,22,quantile,0.025,25.731423083132945
2021-11-01,1 day ahead inc hosp,2021-11-02,08,quantile,0.025,140.54086932523285
2021-11-01,2 day ahead inc hosp,2021-11-03,08,quantile,0.025,128.24359510114277
2021-11-01,3 day ahead inc hosp,2021-11-04,08,quantile,0.025,125.80019771138106
2021-11-01,4 day ahead inc hosp,2021-11-05,08,quantile,0.025,148.50988854562019
2021-11-01,5 day ahead inc hosp,2021-11-06,08,quantile,0.025,141.15100302949804
2021-11-01,6 day ahead inc hosp,2021-11-07,08,quantile,0.025,125.28996103239582
2021-11-01,7 day ahead inc hosp,2021-11-08,08,quantile,0.025,134.16691167771597
2021-11-01,1 day ahead inc hosp,2021-11-02,41,quantile,0.025,32.724711261575194
2021-11-01,2 day ahead inc hosp,2021-11-03,41,quantile,0.025,31.96834880302725
2021-11-01,3 day ahead inc hosp,2021-11-04,41,quantile,0.025,30.870284175499943
2021-11-01,4 day ahead inc hosp,2021-11-05,41,quantile,0.025,32.885498583420905
2021-11-01,5 day ahead inc hosp,2021-11-06,41,quantile,0.025,33.88823193208438
2021-11-01,6 day ahead inc hosp,2021-11-07,41,quantile,0.025,30.58014839362193
2021-11-01,7 day ahead inc hosp,2021-11-08,41,quantile,0.025,32.89832364292256
2021-11-01,1 day ahead inc hosp,2021-11-02,09,quantile,0.025,19.84568510332454
2021-11-01,2 day ahead inc hosp,2021-11-03,09,quantile,0.025,18.939876836601467
2021-11-01,3 day ahead inc hosp,2021-11-04,09,quantile,0.025,19.360124701384418
2021-11-01,4 day ahead inc hosp,2021-11-05,09,quantile,0.025,18.274666821283095
2021-11-01,5 day ahead inc hosp,2021-11-06,09,quantile,0.025,20.035624177863866
2021-11-01,6 day ahead inc hosp,2021-11-07,09,quantile,0.025,18.942416363185906
2021-11-01,7 day ahead inc hosp,2021-11-08,09,quantile,0.025,19.982191954728126
2021-11-01,1 day ahead inc hosp,2021-11-02,11,quantile,0.025,4.7567021355050745
2021-11-01,2 day ahead inc hosp,2021-11-03,11,quantile,0.025,4.729815142234682
2021-11-01,3 day ahead inc hosp,2021-11-04,11,quantile,0.025,4.5946019342474465
2021-11-01,4 day ahead inc hosp,2021-11-05,11,quantile,0.025,4.65800491765195
2021-11-01,5 day ahead inc hosp,2021-11-06,11,quantile,0.025,4.988989132557866
2021-11-01,6 day ahead inc hosp,2021-11-07,11,quantile,0.025,4.516345414255659
2021-11-01,7 day ahead inc hosp,2021-11-08,11,quantile,0.025,4.760674236181186
2021-11-01,1 day ahead inc hosp,2021-11-02,31,quantile,0.025,28.46935245646895
2021-11-01,2 day ahead inc hosp,2021-11-03,31,quantile,0.025,28.1594590157912
2021-11-01,3 day ahead inc hosp,2021-11-04,31,quantile,0.025,25.194428319692253
2021-11-01,4 day ahead inc hosp,2021-11-05,31,quantile,0.025,31.286111824448813
2021-11-01,5 day ahead inc hosp,2021-11-06,31,quantile,0.025,30.03407215487154
2021-11-01,6 day ahead inc hosp,2021-11-07,31,quantile,0.025,26.03913710843478
2021-11-01,7 day ahead inc hosp,2021-11-08,31,quantile,0.025,28.236008687967434
2021-11-01,1 day ahead inc hosp,2021-11-02,49,quantile,0.025,49.331625057021036
2021-11-01,2 day ahead inc hosp,2021-11-03,49,quantile,0.025,46.22007786669246
2021-11-01,3 day ahead inc hosp,2021-11-04,49,quantile,0.025,44.07980716773126
2021-11-01,4 day ahead inc hosp,2021-11-05,49,quantile,0.025,52.738979395477536
2021-11-01,5 day ahead inc hosp,2021-11-06,49,quantile,0.025,49.889508700960576
2021-11-01,6 day ahead inc hosp,2021-11-07,49,quantile,0.025,44.03266119710959
2021-11-01,7 day ahead inc hosp,2021-11-08,49,quantile,0.025,48.379745552250576
2021-11-01,1 day ahead inc hosp,2021-11-02,05,quantile,0.025,23.407324671981804
2021-11-01,2 day ahead inc hosp,2021-11-03,05,quantile,0.025,22.547963145593954
2021-11-01,3 day ahead inc hosp,2021-11-04,05,quantile,0.025,22.143564890398434
2021-11-01,4 day ahead inc hosp,2021-11-05,05,quantile,0.025,23.291667404734337
2021-11-01,5 day ahead inc hosp,2021-11-06,05,quantile,0.025,23.882287266203964
2021-11-01,6 day ahead inc hosp,2021-11-07,05,quantile,0.025,22.013648508010867
2021-11-01,7 day ahead inc hosp,2021-11-08,05,quantile,0.025,23.776696690499847
2021-11-01,1 day ahead inc hosp,2021-11-02,04,quantile,0.025,123.24842064398221
2021-11-01,2 day ahead inc hosp,2021-11-03,04,quantile,0.025,118.68555574589394
2021-11-01,3 day ahead inc hosp,2021-11-04,04,quantile,0.025,110.40675735743156
2021-11-01,4 day ahead inc hosp,2021-11-05,04,quantile,0.025,134.09082984475148
2021-11-01,5 day ahead inc hosp,2021-11-06,04,quantile,0.025,128.63879737141409
2021-11-01,6 day ahead inc hosp,2021-11-07,04,quantile,0.025,111.56593067393271
2021-11-01,7 day ahead inc hosp,2021-11-08,04,quantile,0.025,120.3480811367505
2021-11-01,1 day ahead inc hosp,2021-11-02,21,quantile,0.025,68.30066548444368
2021-11-01,2 day ahead inc hosp,2021-11-03,21,quantile,0.025,65.43565541043915
2021-11-01,3 day ahead inc hosp,2021-11-04,21,quantile,0.025,63.34527900793615
2021-11-01,4 day ahead inc hosp,2021-11-05,21,quantile,0.025,73.05135151653981
2021-11-01,5 day ahead inc hosp,2021-11-06,21,quantile,0.025,70.35925025954185
2021-11-01,6 day ahead inc hosp,2021-11-07,21,quantile,0.025,62.35729583231946
2021-11-01,7 day ahead inc hosp,2021-11-08,21,quantile,0.025,67.66197404213537
2021-11-01,1 day ahead inc hosp,2021-11-02,45,quantile,0.025,33.53465429538591
2021-11-01,2 day ahead inc hosp,2021-11-03,45,quantile,0.025,31.97894539668382
2021-11-01,3 day ahead inc hosp,2021-11-04,45,quantile,0.025,32.206431798716515
2021-11-01,4 day ahead inc hosp,2021-11-05,45,quantile,0.025,32.3258298463743
2021-11-01,5 day ahead inc hosp,2021-11-06,45,quantile,0.025,33.834785280880226
2021-11-01,6 day ahead inc hosp,2021-11-07,45,quantile,0.025,31.62151869718323
2021-11-01,7 day ahead inc hosp,2021-11-08,45,quantile,0.025,34.12346520192561
2021-11-01,1 day ahead inc hosp,2021-11-02,17,quantile,0.025,88.1044815204919
2021-11-01,2 day ahead inc hosp,2021-11-03,17,quantile,0.025,86.2688746107225
2021-11-01,3 day ahead inc hosp,2021-11-04,17,quantile,0.025,84.41654806611517
2021-11-01,4 day ahead inc hosp,2021-11-05,17,quantile,0.025,85.86107226725359
2021-11-01,5 day ahead inc hosp,2021-11-06,17,quantile,0.025,91.10487224101757
2021-11-01,6 day ahead inc hosp,2021-11-07,17,quantile,0.025,83.35009660774949
2021-11-01,7 day ahead inc hosp,2021-11-08,17,quantile,0.025,88.583760302893
2021-11-01,1 day ahead inc hosp,2021-11-02,34,quantile,0.025,56.03698744274377
2021-11-01,2 day ahead inc hosp,2021-11-03,34,quantile,0.025,53.782366485825165
2021-11-01,3 day ahead inc hosp,2021-11-04,34,quantile,0.025,53.78280081850805
2021-11-01,4 day ahead inc hosp,2021-11-05,34,quantile,0.025,53.39772870072958
2021-11-01,5 day ahead inc hosp,2021-11-06,34,quantile,0.025,56.967907159753125
2021-11-01,6 day ahead inc hosp,2021-11-07,34,quantile,0.025,53.28429548171297
2021-11-01,7 day ahead inc hosp,2021-11-08,34,quantile,0.025,56.66191978465214
2021-11-01,1 day ahead inc hosp,2021-11-02,29,quantile,0.025,43.17421164653644
2021-11-01,2 day ahead inc hosp,2021-11-03,29,quantile,0.025,41.4976338293678
2021-11-01,3 day ahead inc hosp,2021-11-04,29,quantile,0.025,40.92330491935365
2021-11-01,4 day ahead inc hosp,2021-11-05,29,quantile,0.025,42.17465797011564
